TOPOID	GENEID	QVALUE
9	ENSG00000132405	0.874020079163533
9	ENSG00000132424	0.000762523682137424
9	ENSG00000132429	0.971740018738
9	ENSG00000132436	0.00492181759315813
9	ENSG00000132464	0.274130238634496
9	ENSG00000132466	0.99219000523285
9	ENSG00000132478	8.32230414682063e-09
9	ENSG00000132485	0.801350119372288
9	ENSG00000132517	0.203900218092027
9	ENSG00000132518	0.605620204298102
9	ENSG00000132549	0.366170247452514
9	ENSG00000132561	0.0182940492366484
9	ENSG00000132563	4.6068523483859e-08
9	ENSG00000132623	0.999910000060536
9	ENSG00000132631	0.970860019312697
9	ENSG00000132639	0.903920061419217
9	ENSG00000132670	0.0733541289034204
9	ENSG00000132671	0.107030160881279
9	ENSG00000132681	0.51584022968724
9	ENSG00000132688	0.120690171662862
9	ENSG00000132694	0.771830134461267
9	ENSG00000132716	0.469020238858819
9	ENSG00000132740	0.0647911192656813
9	ENSG00000132746	0.99420000389005
9	ENSG00000132773	0.954150030123034
9	ENSG00000132792	0.11950017076677
9	ENSG00000132793	1.63662987594524e-12
9	ENSG00000132801	0.549230221383155
9	ENSG00000132823	0.170590202930765
9	ENSG00000132837	0.85583008962333
9	ENSG00000132840	0.482940236446965
9	ENSG00000132842	0.364910247447107
9	ENSG00000132849	0.33641024652283
9	ENSG00000132874	0.974870016689565
9	ENSG00000132911	0.935170042162943
9	ENSG00000132915	0.00439141603404535
9	ENSG00000132932	0.157070195571597
9	ENSG00000132938	0.428600244255938
9	ENSG00000132950	0.683240175059457
9	ENSG00000132952	0.966870021911688
9	ENSG00000132953	5.07066514513897e-09
9	ENSG00000132958	0.785890127367552
9	ENSG00000132972	0.138860184407715
9	ENSG00000132975	0.654950186440842
9	ENSG00000133019	1.34011218977325e-06
9	ENSG00000133020	2.61052257466353e-06
9	ENSG00000133026	0.238340229908208
9	ENSG00000133030	0.26393023648704
9	ENSG00000133048	0.993730004204283
9	ENSG00000133055	2.25382669441654e-08
9	ENSG00000133056	0.995750002852691
9	ENSG00000133063	0.637440193075658
9	ENSG00000133067	4.9626484567424e-07
9	ENSG00000133083	0.909080058289051
9	ENSG00000133101	0.362640247429973
9	ENSG00000133103	0.961050025682825
9	ENSG00000133104	0.357320247352264
9	ENSG00000133105	0.743030148450381
9	ENSG00000133107	0.466270239302683
9	ENSG00000133110	0.227860226691061
9	ENSG00000133116	0.810280114662401
9	ENSG00000133121	0.253850234104328
9	ENSG00000133124	0.953270030686913
9	ENSG00000133131	0.745060147488607
9	ENSG00000133138	0.137760183683883
9	ENSG00000133149	0.187300211035276
9	ENSG00000133216	0.442090242728371
9	ENSG00000133226	0.0437960921556768
9	ENSG00000133246	0.920180051488924
9	ENSG00000133256	0.0280790674797802
9	ENSG00000133313	0.916400053814811
9	ENSG00000133392	2.12052191819533e-07
9	ENSG00000133401	0.119260170585082
9	ENSG00000133422	0.0114030343158605
9	ENSG00000133424	0.976210015810532
9	ENSG00000133454	0.433040243784265
9	ENSG00000133488	0.0874141432997952
9	ENSG00000133561	0.992080005306257
9	ENSG00000133574	0.945740035489531
9	ENSG00000133606	0.154720194214408
9	ENSG00000133612	1.55151876593569e-08
9	ENSG00000133619	0.959740026528392
9	ENSG00000133640	0.206760219213873
9	ENSG00000133661	0.223430225234485
9	ENSG00000133665	0.962120024991281
9	ENSG00000133687	0.992520005012578
9	ENSG00000133703	0.0000000000058814
9	ENSG00000133704	0.0614861153473495
9	ENSG00000133710	0.0345050781396619
9	ENSG00000133731	0.999520000322796
9	ENSG00000133794	0.199980216510475
9	ENSG00000133805	0.97604001592212
9	ENSG00000133808	0.16110019784417
9	ENSG00000133812	0.635970193618065
9	ENSG00000133816	0.00434601589865929
9	ENSG00000133835	0.0587031119554355
9	ENSG00000133858	0.025927063698676
9	ENSG00000133863	0.972780018058121
9	ENSG00000133878	0.939330039546051
9	ENSG00000133884	0.855210089975296
9	ENSG00000133943	0.998670000894033
9	ENSG00000133958	0.12128
9	ENSG00000133962	0.355380247310711
9	ENSG00000133980	0.00049613
9	ENSG00000134013	0.73133015392058
9	ENSG00000134014	0.00182210773106949
9	ENSG00000134028	0.85295009125571
9	ENSG00000134030	0.0454070944422115
9	ENSG00000134046	0.0147890419190687
9	ENSG00000134058	0.522690228099196
9	ENSG00000134061	0.906260060002172
9	ENSG00000134070	0.238590229981112
9	ENSG00000134115	0.00990313074154815
9	ENSG00000134121	0.299110242833773
9	ENSG00000134138	0.0859831419085692
9	ENSG00000134160	0.66440018272871
9	ENSG00000134186	0.65073018806899
9	ENSG00000134198	0.325010245705683
9	ENSG00000134207	0.997750001511765
9	ENSG00000134215	0.301200243119803
9	ENSG00000134216	0.118140169732899
9	ENSG00000134242	0.614640201228593
9	ENSG00000134243	0.693340170803512
9	ENSG00000134247	0.99866000090075
9	ENSG00000134249	0.937840040484779
9	ENSG00000134250	0.960410026096077
9	ENSG00000134253	0.645420190091509
9	ENSG00000134256	0.875850078097041
9	ENSG00000134258	0.950890032209212
9	ENSG00000134278	0.918010052825435
9	ENSG00000134283	0.831820103030678
9	ENSG00000134313	0.292430241853357
9	ENSG00000134324	0.0410400881507353
9	ENSG00000134343	0.147940190162893
9	ENSG00000134363	0.815730111755369
9	ENSG00000134369	0.907850059036988
9	ENSG00000134371	0.130230178567729
9	ENSG00000134376	0.999990000006727
9	ENSG00000134389	0.97839001437782
9	ENSG00000134398	0.397960246649619
9	ENSG00000134440	0.998190001216399
9	ENSG00000134444	0.529910226360023
9	ENSG00000134452	0.699770168042383
9	ENSG00000134453	0.322840245519949
9	ENSG00000134461	0.989330007138777
9	ENSG00000134480	0.0319620740267286
9	ENSG00000134489	0.195210214516167
9	ENSG00000134504	0.0339870773124108
9	ENSG00000134516	0.000119760727432599
9	ENSG00000134532	0.0455600946573476
9	ENSG00000134538	0.0770791328810786
9	ENSG00000134569	0.0443990930161212
9	ENSG00000134588	0.827300105502938
9	ENSG00000134595	0.112220165108205
9	ENSG00000134627	0.921690050556878
9	ENSG00000134644	0.415710245448814
9	ENSG00000134684	1.47041100579374e-05
9	ENSG00000134686	0.763030138813682
9	ENSG00000134690	0.0419760895244606
9	ENSG00000134698	0.0318610738606346
9	ENSG00000134709	0.0855231414579649
9	ENSG00000134716	0.690410172048412
9	ENSG00000134744	0.99638000243059
9	ENSG00000134757	0.129840178294914
9	ENSG00000134759	0.99410000395692
9	ENSG00000134760	0.0026779106686016
9	ENSG00000134762	0.985230009861346
9	ENSG00000134765	0.00236160960814997
9	ENSG00000134769	1.3530227764341e-11
9	ENSG00000134775	0.00841362704027141
9	ENSG00000134802	0.905880060232567
9	ENSG00000134812	0.978990013982922
9	ENSG00000134817	0.647020189485169
9	ENSG00000134824	0.0261160640354262
9	ENSG00000134852	0.00425871563742499
9	ENSG00000134853	0.0236750596128939
9	ENSG00000134874	0.00175750749964926
9	ENSG00000134882	0.997120001934447
9	ENSG00000134897	0.135970182493359
9	ENSG00000134899	0.959640026592889
9	ENSG00000134900	0.0541701062385855
9	ENSG00000134909	0.939960039148661
9	ENSG00000134955	0.97929001378538
9	ENSG00000134962	0.829140104498531
9	ENSG00000134982	0.000000000000000000000000036305
9	ENSG00000134987	0.00626222136990495
9	ENSG00000135040	0.140500185476014
9	ENSG00000135048	0.73054015428542
9	ENSG00000135049	0.34023
9	ENSG00000135074	0.094566
9	ENSG00000135077	0.991220005879888
9	ENSG00000135090	0.798080121080256
9	ENSG00000135094	0.931420044511255
9	ENSG00000135100	0.620630199140913
9	ENSG00000135108	0.998670000894033
9	ENSG00000135111	0.684440174559029
9	ENSG00000135119	0.969150020427904
9	ENSG00000135127	0.441420242810846
9	ENSG00000135164	0.999980000013453
9	ENSG00000135205	0.958440027366314
9	ENSG00000135220	0.384230247214317
9	ENSG00000135241	0.410190245877908
9	ENSG00000135249	0.147330189788267
9	ENSG00000135250	0.998020001330533
9	ENSG00000135269	0.772550134102163
9	ENSG00000135297	0.000226611279237457
9	ENSG00000135298	0.148950190779459
9	ENSG00000135299	0.147360189806731
9	ENSG00000135315	0.993230004538409
9	ENSG00000135318	0.64333019087952
9	ENSG00000135324	0.179140207208726
9	ENSG00000135333	0.928340046432408
9	ENSG00000135336	0.139490184819631
9	ENSG00000135338	0.0649941195025963
9	ENSG00000135341	0.533910225367949
9	ENSG00000135355	0.235060228935296
9	ENSG00000135362	0.673080179239353
9	ENSG00000135365	0.942640037455004
9	ENSG00000135372	0.551650220727205
9	ENSG00000135374	0.0916271473051536
9	ENSG00000135387	0.896720065753755
9	ENSG00000135392	0.496920233753057
9	ENSG00000135407	0.870840081010647
9	ENSG00000135409	0.925170048402519
9	ENSG00000135424	0.605270204415394
9	ENSG00000135426	0.890620069395654
9	ENSG00000135439	0.963230024273038
9	ENSG00000135443	0.705100165723467
9	ENSG00000135446	0.606250204086632
9	ENSG00000135472	0.35080024718428
9	ENSG00000135473	0.89537006656216
9	ENSG00000135476	0.0299270706378135
9	ENSG00000135503	0.0017146073450871
9	ENSG00000135506	0.636030193595971
9	ENSG00000135519	0.322660245504103
9	ENSG00000135525	0.00823102657490174
9	ENSG00000135547	0.854960090117133
9	ENSG00000135549	0.841170097864266
9	ENSG00000135569	0.961600025327459
9	ENSG00000135596	0.999870000087439
9	ENSG00000135597	0.326720245845175
9	ENSG00000135622	0.47078023856905
9	ENSG00000135631	0.998430001055235
9	ENSG00000135632	0.0274870664510627
9	ENSG00000135636	0.0561401087532263
9	ENSG00000135643	0.376330247390395
9	ENSG00000135655	0.00167110718762584
9	ENSG00000135723	0.767800136462899
9	ENSG00000135744	0.923580049387933
9	ENSG00000135747	0.923430049480801
9	ENSG00000135749	0.97870001417382
9	ENSG00000135763	0.100910155678686
9	ENSG00000135773	0.997980001357385
9	ENSG00000135775	0.0315470733428844
9	ENSG00000135776	0.619070199688377
9	ENSG00000135821	0.311510244389317
9	ENSG00000135829	3.57513569728679e-07
9	ENSG00000135837	0.721560158392046
9	ENSG00000135838	0.0255000629344474
9	ENSG00000135862	0.237410229635454
9	ENSG00000135870	0.794190123100319
9	ENSG00000135899	0.922810049864484
9	ENSG00000135900	0.465900239361572
9	ENSG00000135902	0.46513023948349
9	ENSG00000135903	0.923440049474611
9	ENSG00000135905	0.650620188111184
9	ENSG00000135917	0.998670000894033
9	ENSG00000135919	0.748020146079553
9	ENSG00000135929	0.206680219182856
9	ENSG00000135945	0.999510000329519
9	ENSG00000135951	0.489000235312189
9	ENSG00000135953	0.644770190337072
9	ENSG00000135966	0.828420104891887
9	ENSG00000135968	0.724520157046674
9	ENSG00000135972	0.56056021825081
9	ENSG00000135973	0.27892023955427
9	ENSG00000136002	0.995820002805804
9	ENSG00000136011	0.210000220452645
9	ENSG00000136014	0.456060240854668
9	ENSG00000136021	0.205770218828572
9	ENSG00000136026	0.271830238172904
9	ENSG00000136040	0.953920030270464
9	ENSG00000136044	0.984700010212451
9	ENSG00000136045	0.0793721352690046
9	ENSG00000136048	0.998670000894033
9	ENSG00000136051	0.656070186005651
9	ENSG00000136059	0.00109600502501828
9	ENSG00000136068	0.547550221834309
9	ENSG00000136098	0.882850073993875
9	ENSG00000136099	0.746260146918321
9	ENSG00000136100	0.84924009334889
9	ENSG00000136111	0.922930049790245
9	ENSG00000136114	0.794810122779212
9	ENSG00000136143	5.39049407902749e-12
9	ENSG00000136144	0.999970000020179
9	ENSG00000136152	0.154660194179443
9	ENSG00000136153	0.0093713
9	ENSG00000136160	0.975430016322359
9	ENSG00000136167	0.000572072873053059
9	ENSG00000136197	0.639940192147963
9	ENSG00000136231	0.557730219047761
9	ENSG00000136235	0.996480002363565
9	ENSG00000136244	0.983300011138976
9	ENSG00000136267	0.0192800512095803
9	ENSG00000136270	0.959070026960392
9	ENSG00000136279	0.96660002208716
9	ENSG00000136297	0.668900180929171
9	ENSG00000136381	0.0195140516727549
9	ENSG00000136383	0.396410246729531
9	ENSG00000136404	0.141130185882965
9	ENSG00000136425	0.900080063735791
9	ENSG00000136436	0.726240156261166
9	ENSG00000136444	0.0697201249003195
9	ENSG00000136449	0.998320001129107
9	ENSG00000136457	0.260160235626742
9	ENSG00000136485	0.906160060062812
9	ENSG00000136492	0.000430172242892115
9	ENSG00000136504	0.707220164793576
9	ENSG00000136518	0.0197210520809121
9	ENSG00000136527	0.777660131540578
9	ENSG00000136531	0.000650253209660779
9	ENSG00000136535	0.952650031083864
9	ENSG00000136536	0.980480013001188
9	ENSG00000136542	0.126530175947517
9	ENSG00000136546	1.88671672759615e-06
9	ENSG00000136560	0.445040242357129
9	ENSG00000136573	0.616810200476804
9	ENSG00000136628	0.421010244990416
9	ENSG00000136631	0.0610161147805684
9	ENSG00000136634	0.995460003046901
9	ENSG00000136643	0.158310196278177
9	ENSG00000136653	0.134910181780897
9	ENSG00000136689	1.72201537316011e-06
9	ENSG00000136709	0.000150280889865942
9	ENSG00000136715	0.948760033568207
9	ENSG00000136717	0.954670029789576
9	ENSG00000136718	6.32855095699555e-06
9	ENSG00000136731	0.433110243776582
9	ENSG00000136750	0.721200158555115
9	ENSG00000136758	0.000632603134249425
9	ENSG00000136802	0.40718024609088
9	ENSG00000136811	0.345770246999062
9	ENSG00000136813	0.218410223512441
9	ENSG00000136824	0.129500178056432
9	ENSG00000136827	0.854770090224896
9	ENSG00000136828	0.557730219047761
9	ENSG00000136834	0.166600200836586
9	ENSG00000136839	0.982260011826383
9	ENSG00000136848	0.298150242699102
9	ENSG00000136859	0.100820155600351
9	ENSG00000136861	0.934790042401367
9	ENSG00000136869	0.803080118465051
9	ENSG00000136872	0.288240241186159
9	ENSG00000136875	0.960930025760332
9	ENSG00000136891	0.852580091464952
9	ENSG00000136928	0.715070161313229
9	ENSG00000136933	0.998670000894033
9	ENSG00000136935	0.990380006439694
9	ENSG00000136937	0.359080247383831
9	ENSG00000136943	0.84677009473642
9	ENSG00000136960	0.0725541280327755
9	ENSG00000137054	0.984510010338273
9	ENSG00000137055	0.880480075387285
9	ENSG00000137073	0.808750115474078
9	ENSG00000137076	0.568730215896323
9	ENSG00000137094	0.170380202822123
9	ENSG00000137098	0.770670135038873
9	ENSG00000137145	0.956120028858735
9	ENSG00000137171	0.0214080553541104
9	ENSG00000137177	0.325010245705683
9	ENSG00000137193	0.798770120720608
9	ENSG00000137198	0.998670000894033
9	ENSG00000137200	0.998670000894033
9	ENSG00000137203	0.847120094540101
9	ENSG00000137204	0.516670229498061
9	ENSG00000137216	0.828170105028371
9	ENSG00000137251	0.557730219047761
9	ENSG00000137252	0.969070020480028
9	ENSG00000137261	0.460790240154587
9	ENSG00000137267	0.919710051778691
9	ENSG00000137269	0.588770209789016
9	ENSG00000137275	0.729710154668114
9	ENSG00000137285	0.747180146480222
9	ENSG00000137337	0.979440013686586
9	ENSG00000137338	0.993840004130752
9	ENSG00000137411	0.000127970771593225
9	ENSG00000137440	0.132290179995775
9	ENSG00000137449	0.0096106300273763
9	ENSG00000137462	0.470630238593919
9	ENSG00000137474	0.34788024708271
9	ENSG00000137491	0.931530044442516
9	ENSG00000137497	0.576250213659354
9	ENSG00000137501	0.999930000047084
9	ENSG00000137571	0.00033176178775573
9	ENSG00000137573	0.76389013839133
9	ENSG00000137601	0.912250056356285
9	ENSG00000137628	0.610720202573587
9	ENSG00000137634	0.654820186491272
9	ENSG00000137642	0.32515024571733
9	ENSG00000137656	0.827880105186628
9	ENSG00000137672	0.001919708077802
9	ENSG00000137673	0.999040000645437
9	ENSG00000137674	0.214120221979375
9	ENSG00000137675	2.23421609404254e-05
9	ENSG00000137709	0.518970228969151
9	ENSG00000137710	0.159690197056852
9	ENSG00000137727	0.287500241064084
9	ENSG00000137747	0.945250035800658
9	ENSG00000137752	0.68181017565395
9	ENSG00000137757	0.928850046114769
9	ENSG00000137760	4.77635415837469e-08
9	ENSG00000137764	0.199270216218521
9	ENSG00000137766	0.0337540769385808
9	ENSG00000137776	0.109360162799379
9	ENSG00000137801	0.000113790695084265
9	ENSG00000137802	0.0208170542179773
9	ENSG00000137807	0.360240247401462
9	ENSG00000137812	0.610010202815388
9	ENSG00000137817	0.830900103535223
9	ENSG00000137821	0.895720066352705
9	ENSG00000137822	0.0212490550495421
9	ENSG00000137831	0.021280055108986
9	ENSG00000137841	0.991890005433033
9	ENSG00000137842	9.84717636027215e-06
9	ENSG00000137857	0.400030246536566
9	ENSG00000137868	0.492620234610178
9	ENSG00000137869	0.0837791397343944
9	ENSG00000137871	0.95133003192808
9	ENSG00000137872	0.0254570628572224
9	ENSG00000137878	0.95093003218366
9	ENSG00000137936	0.959850026457436
9	ENSG00000137941	0.00405281501648171
9	ENSG00000137948	0.0148760421069754
9	ENSG00000137955	0.200720216812961
9	ENSG00000137962	0.572040214919889
9	ENSG00000137965	0.152570192951701
9	ENSG00000137968	0.692450171182538
9	ENSG00000137975	0.916760053593749
9	ENSG00000138002	0.754430143001225
9	ENSG00000138031	0.999990000006727
9	ENSG00000138035	0.377380247373369
9	ENSG00000138039	0.0194050514572388
9	ENSG00000138075	0.997740001518476
9	ENSG00000138079	0.139950185119185
9	ENSG00000138081	0.652330187453843
9	ENSG00000138092	0.557730219047761
9	ENSG00000138095	0.99992000005381
9	ENSG00000138100	1.64301471978939e-06
9	ENSG00000138109	0.0977591529035775
9	ENSG00000138111	0.856950088986753
9	ENSG00000138115	0.899040064361302
9	ENSG00000138119	0.114280166740756
9	ENSG00000138135	0.43013024409688
9	ENSG00000138160	0.207280219414975
9	ENSG00000138162	0.190640212531956
9	ENSG00000138182	0.0209770545266608
9	ENSG00000138185	0.994810003481993
9	ENSG00000138190	0.788260126155065
9	ENSG00000138193	0.874910078645178
9	ENSG00000138246	0.400480246511035
9	ENSG00000138271	4.7890542938256e-08
9	ENSG00000138279	0.913720055457501
9	ENSG00000138311	0.971530018875192
9	ENSG00000138315	0.854270090508346
9	ENSG00000138316	0.0535451054308052
9	ENSG00000138336	0.251550233523305
9	ENSG00000138347	0.745040147498101
9	ENSG00000138356	0.817170110983175
9	ENSG00000138363	1.913519910786e-07
9	ENSG00000138375	0.0733061288513479
9	ENSG00000138376	0.397880246653843
9	ENSG00000138381	0.00728962413102343
9	ENSG00000138398	0.0617771156970589
9	ENSG00000138399	0.708610164181563
9	ENSG00000138400	0.573420214508986
9	ENSG00000138411	0.987740008195962
9	ENSG00000138413	0.106580160506922
9	ENSG00000138430	0.545220222454275
9	ENSG00000138434	0.0486910989855987
9	ENSG00000138435	0.835210101165636
9	ENSG00000138468	0.727080155876549
9	ENSG00000138496	0.993530004337954
9	ENSG00000138587	0.503940232300069
9	ENSG00000138592	0.105620159704015
9	ENSG00000138593	0.333330246328051
9	ENSG00000138600	0.756610141945941
9	ENSG00000138604	0.334700246417043
9	ENSG00000138606	0.213690221822542
9	ENSG00000138615	0.084834140779922
9	ENSG00000138622	0.570680215322646
9	ENSG00000138623	0.753020143681515
9	ENSG00000138629	0.997310001807
9	ENSG00000138639	0.277790239342311
9	ENSG00000138640	0.797600121330209
9	ENSG00000138641	0.60257020531564
9	ENSG00000138642	0.740810149497903
9	ENSG00000138646	0.986620008939612
9	ENSG00000138650	0.900050063753846
9	ENSG00000138653	0.17301020417024
9	ENSG00000138658	0.00309361202444377
9	ENSG00000138668	0.142820186965308
9	ENSG00000138674	0.938110040314792
9	ENSG00000138688	1.4002105264289e-05
9	ENSG00000138722	0.964710023314043
9	ENSG00000138735	0.557730219047761
9	ENSG00000138741	0.0302820712355302
9	ENSG00000138755	0.770250135247717
9	ENSG00000138756	0.570810215284241
9	ENSG00000138758	0.0123100364116176
9	ENSG00000138759	0.839300098903166
9	ENSG00000138760	0.999990000006727
9	ENSG00000138767	0.61606020073722
9	ENSG00000138768	0.996440002390376
9	ENSG00000138769	0.0289880690430649
9	ENSG00000138771	0.992030005339621
9	ENSG00000138778	0.995830002799105
9	ENSG00000138780	0.222540224934765
9	ENSG00000138792	0.969260020356226
9	ENSG00000138795	0.0738241294121834
9	ENSG00000138798	0.925520048185357
9	ENSG00000138802	0.0780531339009282
9	ENSG00000138823	0.701330167366493
9	ENSG00000138829	0.188700211667463
9	ENSG00000138835	0.854560090343969
9	ENSG00000139083	0.651030187953851
9	ENSG00000139116	0.302690243317759
9	ENSG00000139144	0.273900238588923
9	ENSG00000139155	0.939690039319005
9	ENSG00000139163	0.113930166465154
9	ENSG00000139174	0.115180167446139
9	ENSG00000139178	0.938110040314792
9	ENSG00000139182	0.454570241068383
9	ENSG00000139193	0.96036002612835
9	ENSG00000139211	0.750230145022383
9	ENSG00000139218	0.173930204635454
9	ENSG00000139219	0.720880158699965
9	ENSG00000139220	3.57513569728679e-07
9	ENSG00000139263	0.997400001746621
9	ENSG00000139287	0.000586682936475537
9	ENSG00000139318	2.60252654174983e-07
9	ENSG00000139329	0.0514591026989062
9	ENSG00000139330	0.356810247342028
9	ENSG00000139344	0.557730219047761
9	ENSG00000139350	0.480150236952254
9	ENSG00000139354	0.644540190423858
9	ENSG00000139364	0.570340215422995
9	ENSG00000139370	0.826360106014997
9	ENSG00000139410	0.365610247450471
9	ENSG00000139436	0.0205700537398206
9	ENSG00000139437	2.59042241431422e-06
9	ENSG00000139505	0.868470082382191
9	ENSG00000139514	0.997480001692947
9	ENSG00000139517	0.0646991191581702
9	ENSG00000139540	0.380070247320799
9	ENSG00000139546	0.00235900959931983
9	ENSG00000139618	0.952550031147863
9	ENSG00000139624	0.118450169969483
9	ENSG00000139625	0.764370138155315
9	ENSG00000139626	0.758520141017885
9	ENSG00000139629	0.977780014779046
9	ENSG00000139641	0.942990037233439
9	ENSG00000139645	0.997570001632558
9	ENSG00000139687	0.793850123276272
9	ENSG00000139697	4.02383985752884e-07
9	ENSG00000139718	5.39049407902749e-12
9	ENSG00000139719	0.959760026515491
9	ENSG00000139734	0.671500179880147
9	ENSG00000139767	0.780810129950256
9	ENSG00000139793	0.102190156786969
9	ENSG00000139826	0.980230013166015
9	ENSG00000139842	0.998670000894033
9	ENSG00000139874	0.250260233191244
9	ENSG00000139880	0.591590208892415
9	ENSG00000139910	0.166130200585701
9	ENSG00000139914	0.998670000894033
9	ENSG00000139915	0.406590246130874
9	ENSG00000139921	0.0690161241102838
9	ENSG00000139970	0.971600018829465
9	ENSG00000139971	0.996280002497608
9	ENSG00000139973	0.876250077863585
9	ENSG00000139974	0.223140225137086
9	ENSG00000139985	0.986020009337645
9	ENSG00000139988	1.04741619004884e-10
9	ENSG00000140015	0.555340219713283
9	ENSG00000140022	0.588100210000705
9	ENSG00000140090	0.998670000894033
9	ENSG00000140093	0.921340050773064
9	ENSG00000140157	0.129740178224835
9	ENSG00000140262	0.00501351785868966
9	ENSG00000140265	0.00157780684730326
9	ENSG00000140279	0.659270184755169
9	ENSG00000140299	0.165720200366114
9	ENSG00000140323	0.0118020352435687
9	ENSG00000140332	0.289600241407182
9	ENSG00000140382	0.472450238290007
9	ENSG00000140396	0.413910245594185
9	ENSG00000140398	0.732960153165996
9	ENSG00000140400	0.0905351462797312
9	ENSG00000140416	0.108210161856895
9	ENSG00000140443	0.197750215587764
9	ENSG00000140455	0.0880551439178532
9	ENSG00000140459	0.980240013159423
9	ENSG00000140465	0.0114140343415608
9	ENSG00000140470	0.596910207176369
9	ENSG00000140479	0.917900052893093
9	ENSG00000140505	0.950640032368885
9	ENSG00000140506	0.998670000894033
9	ENSG00000140511	0.657690185373903
9	ENSG00000140521	0.789600125467401
9	ENSG00000140522	0.980580012935246
9	ENSG00000140526	2.00002384908946e-08
9	ENSG00000140534	0.434630243607892
9	ENSG00000140538	0.943310037030788
9	ENSG00000140545	0.78191012939289
9	ENSG00000140553	0.831190103376256
9	ENSG00000140557	0.394430246825681
9	ENSG00000140563	0.749990145137401
9	ENSG00000140575	7.86356216809304e-06
9	ENSG00000140600	0.0842441401963141
9	ENSG00000140632	0.000689863377737951
9	ENSG00000140675	0.601970205514591
9	ENSG00000140678	0.732740153267984
9	ENSG00000140718	0.00634562159803806
9	ENSG00000140740	0.00335321285172587
9	ENSG00000140750	0.939450039470379
9	ENSG00000140798	0.420430245042777
9	ENSG00000140807	0.64209019134489
9	ENSG00000140829	0.807080116357803
9	ENSG00000140830	0.012428036680896
9	ENSG00000140832	0.149260190967776
9	ENSG00000140835	0.983610010933932
9	ENSG00000140836	1
9	ENSG00000140848	0.605970204180673
9	ENSG00000140853	0.92242005010569
9	ENSG00000140873	0.00028353
9	ENSG00000140937	0.469880238717781
9	ENSG00000140943	0.982200011866019
9	ENSG00000140945	0.955590029199145
9	ENSG00000140948	0.88932007016817
9	ENSG00000140950	0.750270145003209
9	ENSG00000140987	0.94949003310281
9	ENSG00000141012	0.90079
9	ENSG00000141013	0.390040247014968
9	ENSG00000141026	0.873450079495192
9	ENSG00000141027	0.822150108299532
9	ENSG00000141040	0.415480245467681
9	ENSG00000141052	0.724520157046674
9	ENSG00000141068	0.220910224379624
9	ENSG00000141086	0.000986974594694211
9	ENSG00000141127	0.983880010755293
9	ENSG00000141161	0.49984023315673
9	ENSG00000141200	0.978820014094835
9	ENSG00000141252	0.557730219047761
9	ENSG00000141258	0.998670000894033
9	ENSG00000141279	0.0100930312020882
9	ENSG00000141295	0.268300237438958
9	ENSG00000141298	0.551670220721755
9	ENSG00000141337	0.972250018404691
9	ENSG00000141338	0.912780056032417
9	ENSG00000141349	1
9	ENSG00000141367	0.0373010825164918
9	ENSG00000141380	0.933110043454204
9	ENSG00000141384	0.305450243671427
9	ENSG00000141424	0.946090035267193
9	ENSG00000141431	0.998670000894033
9	ENSG00000141434	0.841270097808631
9	ENSG00000141441	0.000104640645092086
9	ENSG00000141446	0.000538912728162675
9	ENSG00000141458	0.967330021612619
9	ENSG00000141485	0.969290020336677
9	ENSG00000141505	1.5044112371475e-05
9	ENSG00000141510	0.000000000000000012683
9	ENSG00000141540	0.302120243242615
9	ENSG00000141543	0.998670000894033
9	ENSG00000141551	1.29661383111649e-07
9	ENSG00000141556	0.216700222908215
9	ENSG00000141564	0.0157540439844951
9	ENSG00000141570	4.77635415837469e-08
9	ENSG00000141574	0.983780010821461
9	ENSG00000141646	0.00000000000000016282
9	ENSG00000141655	0.988750007524616
9	ENSG00000141665	0.988600007624365
9	ENSG00000141698	1.30892409054193e-12
9	ENSG00000141699	0.519290228895019
9	ENSG00000141736	0.619060199691877
9	ENSG00000141837	0.0243870609196267
9	ENSG00000141867	0.809420115118877
9	ENSG00000141905	0.028723068589329
9	ENSG00000141946	0.200290216637416
9	ENSG00000141956	0.970500019547646
9	ENSG00000141968	0.000710723465632415
9	ENSG00000141985	0.930510045079582
9	ENSG00000142025	0.885420072478042
9	ENSG00000142039	0.75649014200414
9	ENSG00000142065	0.913490055598232
9	ENSG00000142178	0.78191012939289
9	ENSG00000142185	0.938520040056563
9	ENSG00000142197	0.826110106151062
9	ENSG00000142230	0.863070085490962
9	ENSG00000142279	0.557730219047761
9	ENSG00000142303	0.00833972685225618
9	ENSG00000142347	0.91880005233927
9	ENSG00000142405	0.422190244882229
9	ENSG00000142408	0.995560002979938
9	ENSG00000142449	0.000607103024710632
9	ENSG00000142453	0.248930232844203
9	ENSG00000142484	0.998670000894033
9	ENSG00000142507	0.821230108796837
9	ENSG00000142511	0.990620006279798
9	ENSG00000142512	0.994180003903424
9	ENSG00000142528	0.995720002872784
9	ENSG00000142549	0.689580172399545
9	ENSG00000142556	0.818960110020916
9	ENSG00000142599	0.972520018228161
9	ENSG00000142609	0.843720096443079
9	ENSG00000142611	0.948140033963179
9	ENSG00000142623	0.112450165291733
9	ENSG00000142627	0.968060021137708
9	ENSG00000142675	0.905470060481031
9	ENSG00000142677	0.997170001900911
9	ENSG00000142684	0.0196840520080642
9	ENSG00000142687	0.283500240381958
9	ENSG00000142698	0.998430001055235
9	ENSG00000142731	0.18659021071198
9	ENSG00000142733	0.407340246079935
